ChainId,ContractAddress,SR,MethodId,GasPased,GasUsed,Hash
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,144,0xf452ed4d,74059,57550,0x8c03e69ae454d9574bf36b12937e33a5e4f9c29b5e21a86bf18c55c75d63a99b
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,145,0x64778c1f,84911,79930,0x2b111a1ab8a1ef4d3683a5872cf85e93e18b0adb2d47041254b2c5030c29c5a4
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,146,0xf452ed4d,65553,54617,0x67c10976a031ba562752dade01726d7a0e752ccac038114ce8021080d4763507
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,147,0xf452ed4d,65579,54641,0x25a4e050ed7b76885270db79bf0252c80affcb506fb4ad94196382fb7d64bdd0
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,148,0xf452ed4d,65566,54629,0x8f3ec94b13af05643d7ed8f82d49608a3be2b73a2f29a6e73ec83655ea03d962
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,149,0x64778c1f,112608,107627,0xb7ea2e459e4b88c1ed9708d9223f94613036dd66dc911ceaccf19e40218494ba
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,150,0xf452ed4d,65566,54629,0x904ad43bc95e0a281c10a71f2e7f36d36c3dd6622e29e22ed360aa1a1d4f3710
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,151,0xf452ed4d,84389,71741,0x3aad21a155ed37c5d9115470f799cf3fab672b432156118d122b5ead6a49e561
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,152,0x64778c1f,69636,64655,0x57eb61086a85727b8f3bc3c0ae6567995a5228157cfb5359e8a04d3fa2096f0d
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,153,0x64778c1f,94600,89619,0x3341120e63555e0672b1a1fb3fad1a36f0c605ea7b71e109f524c075892c39a8
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,154,0x64778c1f,102035,97054,0x23f59dda5325b81a717b51c4e24b89422c48366ccdd4ed08824a81c4ee31b958
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,155,0x3e28c7d2,232643,167456,0xdccae9788ebc0d8fc7a552911189b835a947d56bcf0906d6dbbd7ae0211d60b1
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,156,0x64778c1f,95532,90551,0x953e304cdaa1445ab1a087a8abd1199f61b7d60b0225e6f692a135194926da33
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,157,0x6fb003da,467304,372041,0x6e9db6b85addd8781d5a556e9c25ccb1e600267640924eccf2157e17ba6ee4e7
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,158,0xf452ed4d,92856,74638,0xfb7de6200e7380b6b9da273ab5e6ccbaf50ea786f5ef9c5eb3958f643c77c30d
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,159,0x64778c1f,112620,107639,0x406adcd41d1dab200751f63226b441edb049e7853e160199577d07df2d0bd4fe
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,160,0x0171958a,296361,296361,0x8e78be7727054f93bbe4f8bcf896542e2169b7f4b99558a8d59e9e399cbc23c4
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,161,0x64778c1f,101999,97018,0x0a23047747c846fb01dcbb119062571347a9c6e440f5911c8e78f72c2d9f3ce9
10,0x8201c02d4ab2214471e8c3ad6475c8b0cd9f2d06,162,0x60a06040,4108332,4108332,0x86b4f445f2cd149c0edffd091589d82362d9d41a0a08356c84970912c58276a6
1101,0xc21e4ebd1d92036cb467b53fe3258f219d909eb9,0,0x64778c1f,129593,96375,0xc63796658163cd1a8339e1f92261e74ab4577c6c32abc7829b82b18e80be8678
1101,0xc21e4ebd1d92036cb467b53fe3258f219d909eb9,1,0xf452ed4d,67800,54789,0x8905493972063a90d82df45d4edcf4272bb762545d95b4040c9b879f2723531e
1101,0xc21e4ebd1d92036cb467b53fe3258f219d909eb9,2,0xf452ed4d,61610,54765,0x46ec2117e5b70c64e11061e445be7bfb26493907e6402b4c19066b1915f9f672
1101,0xc21e4ebd1d92036cb467b53fe3258f219d909eb9,3,0xf452ed4d,93768,88253,0xb4740a79d17297352424173c367472b6a845088d3b5d5d361f2300c77522fe1e
1101,0xc21e4ebd1d92036cb467b53fe3258f219d909eb9,4,0x60a06040,4071179,4068268,0xa73897f08f0053d7f278b0c62e1d5a6544cae00f501a07e26eea3ed092180398
1313161554,0xc21e4ebd1d92036cb467b53fe3258f219d909eb9,0,0x60a06040,5425936,4069452,0xead1bf06fecfe09486b24269d06967b655242f304d48bfd13965333372108c59
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,0,0x6fb003da,286905,204643,0x682dc3dc8174293e137b37aade8a879e876183d073ae9f634c06aac8f4b176fb
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,1,0x0421caf0,93369,75106,0x964d5955be2007af1ca5ec99ed1fa32e21ad9e41efc78eb9c1403301e6cf4c57
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,2,0x6fb003da,302658,216159,0xe56038cfb568002a6359fed4f44803d1dfd2247d60780c6bf815852a2d675356
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,3,0xf452ed4d,80067,63012,0x8792e2e08ccb3c32b61c228f898eeaaeac5bf3fe713e5126fd021f5fe66e3f17
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,4,0xf452ed4d,75048,58449,0x203665f70b6df3e47516a99e1c7014311c238601da187fe3ecb3cbec362fd567
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,5,0xad7c17ee,37708,32733,0x716e587df0367d9f45125fa18e4736687a8340698afedb3bb35c23ba46e85ea8
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,6,0xad7c17ee,37708,32733,0xfdef2857cee38960d24e3a4e9e369bbb21ad39c660bac3fc5849b7a23ede91e7
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,7,0xad7c17ee,37708,32733,0x83d275172c40ec88655267fc2cefd5cae2b9785344ed75aafeded0307fb0c03a
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,8,0xad7c17ee,37708,32733,0x7c2a636d5bffc71f2f29f6e385faf6da0c11358b830ec396df3ac958b502f94f
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,9,0x6fb003da,447858,42690,0x60c12257a3d5ca8fed0d60019888c2b859edda17f3110d0ed0a266ce8059e6a6
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,10,0x6fb003da,516061,333438,0xd9ebbdd39a542bfe61868e766d81306e4d649166a376953a3812c95d52472d59
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,11,0x6fb003da,560516,356986,0x45e8b74e8310003af8afb748ba8182715edec94e2287b2d5a333fa261b002610
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,12,0x6fb003da,599283,381797,0x2b0c1506a978d29620c2a9aed6a54e7e8a7605d1625dfef0817f54e24e224fe3
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,13,0x64778c1f,140730,107603,0x62899db02a7a4dea3955ebec9285de3158f9ef2ac13b0c710431c06fe5f795b2
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,14,0x64778c1f,112936,85368,0x2359fae6d35132c587026214536abc84ef9a73814ea6bf9c7b302c90ad1aa570
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,15,0x6fb003da,569592,362795,0x846efbbdcce57623614394901713ba63fa3dd994817ae743bc0a6f05b82f8df9
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,16,0x64778c1f,119400,90539,0xf0badfc207b3759aafde128e056bcb39e66a30b769d06a91450e7e6fa9f20e81
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,17,0x64778c1f,119400,90539,0x7f021ab99e0239114ef75208bfd7f47da7ec0170aca3ff4d17f7c85b75119b68
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,18,0x6fb003da,496898,316271,0x515692eaadc1949422001361ec6fbec6ff6c55f87708c969cbe8b0ac26a8cd3c
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,19,0x6fb003da,560453,381767,0x6d290f69730f70f7b89b8aebd1c53507ce330d1081daefe45bbe16f547422703
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,20,0xf452ed4d,83463,66099,0x8a5da2db280b478a156f6269392b62d831011691d90ad3845d1fd49ee0637f00
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,21,0x64778c1f,119400,90539,0x0eda8133184a55a728f33381ef0c73339d23c9e92cd2b795b28c2bc28ceaa363
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,22,0xf452ed4d,83503,66135,0x044b9fd2da1205a113178b6ee37ed4d9ef6f18a1fcba10e81a4dd41dc3d4b797
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,23,0x64778c1f,140775,107639,0x2a65d9aeffdeb21f444c09c7e9a7a7cdb76608f18ed2461cb3df4d20f1cb2327
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,24,0x6fb003da,545365,347281,0xe4f1edb5ad59dedb6dde4d90e13483ebca14b359b772edbf0848b1cd476c53d9
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,25,0x6fb003da,497396,316589,0x3e9da62bee889ff6ebf9095efc76717ff9573bdaf6df41e5ee4f93428e006b3d
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,26,0x3e28c7d2,82124,54749,0x897615a937342483a0b14911a6ff0fcb5f464efa60b92e464baf96df238cc6d9
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,27,0x3e28c7d2,82124,54749,0xf3d8b5c4925f249f41d3ce17deeba3076051a7df0fa846561794a1966d4af300
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,28,0x3e28c7d2,82124,54749,0x8564d1ae5ff417a9fe4b67f03fd0783d1a24080bc6b664d3d161e49364991499
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,29,0x6fb003da,511438,325576,0xbcc8656f13959dab7e408b7a76b67587745eda2a8516ce5672c2bcff10c555d6
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,30,0x6fb003da,538345,342796,0xe691c1c91a046889bcdb23fe2a5aaa5456b1368272088ae29a657a59e0592d00
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,31,0xf452ed4d,80054,63000,0x9f34aa3640de573f09ac7614df8f273086d219f5a5a23248a070faf929561cfb
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,32,0xf452ed4d,80054,63000,0x3d2f233eff37f2b07dd427cd9f1b1e333a05453ecb8e44c677afc04f6ccfa244
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,33,0xf452ed4d,80015,67764,0x2246c2fdd3afe9fb5f17125d657ae3c6963cc2a1cd42a522c92d8422b14f585c
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,34,0xf452ed4d,80028,67776,0xda947c520e1d6c7cfaa8336991d33a43dfa0f729303790d58cb03979980771fc
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,35,0xf452ed4d,80041,67788,0xb86f9aa059da1c6efe106da790de4be46f144eb1713e0a07817144f4f9f6ecd8
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,36,0xf452ed4d,80067,63012,0x7d3fa2354f9e0a9f3ee15c81b9800f20504a8464145b8b5cad41a5efd1db7b10
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,37,0xf452ed4d,80107,67848,0x8271b583dd682601a3166436558de0fa10d69e06ef3c6af24f33539406b0d700
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,38,0xf452ed4d,80067,63012,0x3a5fab124b21e928a51a386a7332f4fd708fc00d1d37cde4a906522fc7f58cb1
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,39,0x6fb003da,597046,413544,0x84f504d0c6071e0ee0d087c88e162f02bddb786e005502b62a0b97f3cdb23b6b
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,40,0x6fb003da,520250,484563,0x43a271ff82261b120fcd0d4f6d53d67d47290323ed12de557f8bd50a81f9f945
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,41,0x6fb003da,462986,432065,0x6df0ff37131c6e7f78a993c9291cf69e40d46398071ea36106d9e59704bfaf25
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,42,0x6fb003da,561743,357772,0xda642a2937d7a0e946e9428f81a7b17ede47a3f36e6d586eec8ad8d2c7f0cedc
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,43,0xf452ed4d,80054,67800,0x9473f69a11c157ba67b5f3b191036b84c2587e767eed111c836134dfb5f0bfad
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,44,0x6fb003da,560493,357033,0x4f2a497002c7dd4f122ed0deeadda9399f8c947db216f00fab3c12017f1bd1c9
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,45,0x64778c1f,112936,85368,0x4f271f9fdf36e5a8a7fce217e40d3ce78af3aa46daecdb041c90c256664e5448
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,46,0x6fb003da,514251,327376,0x5b2b39d37d83d86eefdc4cab7ea92b29c024088262e7f55339ec9cebf954d55a
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,47,0xad7c17ee,37708,32733,0xe4723015af05ab65a72c22f512ce69d25668a8326c0112aacd5e96bbbe7d7fd1
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,48,0xf452ed4d,80067,67812,0x98279092d9d1ef0d1165770bc59cb9b47a4dbf5e8f50103d9dc819d000cede5c
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,49,0x6fb003da,496913,316280,0xe1e88663193dcad49a71045118149c99cf8a027ca42c3ee4b4163864c74222dd
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,50,0xad7c17ee,37708,32733,0x45ace4e16a7811326c700b70467197c2500a053ffb6e4d15a9099325cd7be762
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,51,0x64778c1f,112996,85416,0xecb531c02005932dd3e24e725e13a22da1e8ec1e6e23f89510eb990b9d268779
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,52,0xf452ed4d,80067,63012,0xae9aa9dd1b707b1bfe3c286f0f9e590a8519c61db49ee2e919ecc379f790f5ec
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,53,0xf452ed4d,80015,62964,0x5d112fc251cbee8c3db51f52eca8df218dcaf4b0a2bd0435dcebd410a9e6f2a5
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,54,0xf452ed4d,74995,63201,0x2db25a1803de2c7393d7909d4b1608c01354157dea1c2ae4c4018db7532a5e2b
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,55,0x6fb003da,692052,654220,0xd3ec5843471cedbfb66fb28786d3dec577a0689e254424783326fcfa9b51e7c1
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,56,0x64778c1f,113041,85452,0x95c0932cc02d0c392d81ebf492a6ff071295d654a64cf39809eea9f39b5e46c1
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,57,0xf452ed4d,80081,67824,0xf2dc701fe21004344f25ea416c00e83399a992a5f8d09a8d415f9caff6dd9b9e
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,58,0x64778c1f,113041,85452,0x163b8656c48531e62e0fcea2fe182707e8b6d979977223eac2ba2c699a50f41b
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,59,0x64778c1f,113041,85452,0xb677593016e9bed321c0b366c6ff1ffb5c055dac76f3995fc76cff93fcc22546
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,60,0xf452ed4d,80107,67848,0x434ceba2ac70a58aaed6b6da09e42e94e419a926bc4d03927ad63684e4a1c080
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,61,0xf452ed4d,83450,70887,0x3f8cc6536721b9be3856be655d6f3715f3876882f03cc06283215926cde4c14f
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,62,0x6fb003da,620513,395128,0x98879e59198164eca6aacadc21a9b6f7848e90202669816a7d9df7c72ee57bab
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,63,0xf452ed4d,75035,63237,0x6ce650727aef45bb9af359795614991b657b64dea39fd9ee9e32c69958fc13fd
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,64,0x6fb003da,540670,407655,0x32fb5f4e6b6091ff22c744fc021f5fa7993f0ac6ff09fe31c3fe53b1dd52dcc2
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,65,0xf452ed4d,75022,63225,0x37a2630862bc6fc61911013e2d44971635d1973c0d102210f6e0d8d7225fc532
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,66,0xf452ed4d,75035,63237,0xac3fa132f4d51c3ac4fe0bea2478594ac90250199e07e1374891a77254d30657
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,67,0xf452ed4d,75048,63249,0x386a63ee6d435584abbd16eaa36dc38014a38ce2528dda4a696f477dc239c4a8
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,68,0x6fb003da,624873,578531,0xbbb533f5309d0aad04215760480bd009fda76ed954071e42e040137044715ce1
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,69,0x64778c1f,119355,90503,0xcd20cd02fee9b4e52338a6f8a1e64ae91524ff2db0ce61c19843da0bb8248d09
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,70,0x6fb003da,446787,352456,0xc23421983fb4b6abc28adeb9428c403aba4f0bbab1276244989328299b748403
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,71,0xf452ed4d,83476,70911,0xccf5f53351aaff842ffb5663eb8cd150a0eaf6ae9fdc89118bcacb77288ab11d
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,72,0xad7c17ee,37696,32721,0x4ebc8f559ab78241b75d5b5d9170fdf2abd752197d5892b6494464f9313cd545
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,73,0x64778c1f,119355,90503,0xd857f75032c7a98086cb4322a9dcda63efd9ef6b77ae5cfef86279ade5858f52
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,74,0xad7c17ee,37696,32721,0x06e0c4a6aabb27034b80c32a0d188aa76a2ec1d45b39a29030d8a5550a411aab
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,75,0x6fb003da,550780,350755,0xe257aaa56e982d8ea80e4c018496869883cb7618cbd5e4edc2847952e5db6dde
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,76,0xf452ed4d,83476,70911,0xc70f484683489aff4a9d74d4ecfba3805e13ec55376dac536a706d8d315fbb97
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,77,0x6fb003da,576482,367204,0x68fb57dbbed55eddcd15d8c3cf8d0f66d7cc419338590ad244cf81df2aa32334
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,78,0x64778c1f,119385,90527,0x8d4dd936855d92074c7247e6e6ff9aad0b242e0bd93c441a585efaf0e3930b3f
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,79,0xf452ed4d,83490,70923,0x3efdd56374336a7a5ef8be1690a60938921dc09ce1f6693607fb984d0bae15e9
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,80,0x6fb003da,497493,316652,0xa948e121e0c52ca51924be66dcdc8ea6e7768c0ffc1fad5f40fcfed1aada7553
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,81,0x64778c1f,119400,90539,0x03962549e892923f4624e03d85b235f2857e1d0bcc21a618716c592505b5aa75
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,82,0xf452ed4d,83450,70887,0xdfb310e7a490c09df39a2ddf86ec29982e3387763afa68c238ed6c3ad55eae97
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,83,0x6fb003da,511483,325605,0x25e5058a303d933bd5f1c0c4c8bee14a6b978429e4222b2b40b16fc4d4034d80
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,84,0x6fb003da,331253,217422,0x5530f0b87fa7570283a740fd2af100679867ce37fd6e582bfe4767766751407b
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,85,0x6fb003da,472711,307888,0x0e91e84e4585fbb1e4adc043f8c48953372e83e4d5d4e88a3065132c4826018f
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,86,0x64778c1f,119400,90539,0x7ab774c59f7da137b242e2d068b47ef2f8cbb350aa5310bbd6b0a0995e59bda3
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,87,0xf452ed4d,83490,70923,0xa7ca9f344095795836c835aeaca827dd278397e59266e94be412da36931631cb
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,88,0xf452ed4d,83516,70947,0x2678a2e9d250bd6cf2508a7eb493568158dc8db93c8f063ad679156a5380c87e
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,89,0xf452ed4d,83490,70923,0x23a44f01ef56ceb17cb04f1de2756af42fce22932dff7bb6a4f83eeb748e0b60
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,90,0xf452ed4d,83529,70959,0x838d89ef5417f9b0ce9508a9606b072797d5253d88894b0fa8597e3c33b1f157
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,91,0xf452ed4d,83490,70923,0x8d8f2579c815855c1e3c68945b92f61a039c5ee63a0f94f87737ec483697e9af
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,92,0x6fb003da,520265,484577,0xae682d898ece466c0ed41e40529573d993dcc2bbad164c3a2627f618228e7719
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,93,0xf452ed4d,83542,70971,0x5770535cc3079fb98929cc43816998dcbbf1da652ddddf3376869f5a82fb10f4
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,94,0x64778c1f,119400,90539,0x4917ed483c11a7644013bb4ac338889efdf7cb54d365f149f14baa0ac98fa7bc
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,95,0x64778c1f,112936,85368,0x9dae3c56bbf2caf9756f99e007425ea0bdce09462ed2ff65f7b6fbb5ae68ac53
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,96,0x64778c1f,112936,85368,0x773fc8d196bc7b4de9f46ba7ec6995b6a3132c57a0abfd482d2ac86626b0db6f
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,97,0x6fb003da,667922,438254,0x1161387d1d854a1fe55d12925cfe5d82abfb3f489ba7d0b6def516ce0c12bd40
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,98,0xf452ed4d,83503,70935,0xff732bd71528741ec3e295edf096acf2dd0c02506a5678b29c63ae16533eba7f
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,99,0x6fb003da,538340,342793,0x9fb254d528e34d7b2fb73d8e37856090dd881c141b1e946b60788ae390567839
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,100,0x6fb003da,572828,364866,0x3cabf6121320da8f42e9da1c2ff3cd5427dfeb4086583c62d8e836c5e1401c29
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,101,0x64778c1f,119415,90551,0xac91d52b28725939f22a464b0e5743e4a781e1febfa2776502e87779949fa0a9
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,102,0x6fb003da,538302,342769,0x623395017e5a4e04bd577cadaf8ec3ab7a0cd5663c56b22905082eef02df3d22
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,103,0xf452ed4d,83450,70887,0xed4ffcd8726dcdb42b822f77237db83dfadba2492be5133ab52ad456f9671c76
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,104,0x6fb003da,529948,494014,0x0ae9a134b22371e57eaa2c55572318b92e77a6ade01353537520c3cc631e7d90
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,105,0x64778c1f,119355,90503,0xbb6919a534107210672658cd3387d0f1c7b43ed35918d2f23d5b7daddb8d6df0
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,106,0x6fb003da,559688,520013,0xd71ae16d2c3adbb32b3b310c05ee5a5b40e6056c9606cb8aa5f619f7c1c5874e
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,107,0x6fb003da,676122,432235,0x56b6b4d807437ff76afe1ea46e3f411281fd0bc57b165600b045a69c779c24c6
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,108,0x64778c1f,119385,90527,0x28cf5a18f258875383497754eecbfb8212e9c75ebaef7210215c75241dac642b
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,109,0x6fb003da,559703,520027,0x2201639993ab208ffdf82b7e08e0643a00b16f101904dcdbe604c03f7fef6ea1
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,110,0xf452ed4d,83476,70911,0x24fb6f70b02991f3177599c6fbb5e038071b4320374e059dc0ee11bd5ca8cf49
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,111,0x6fb003da,588181,547755,0xbb1ec8e4dd82eefc3cadb79bc35f14a2fe912ff97a89b0d80499b5c892c3e33b
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,112,0x64778c1f,119400,90539,0x429029465cbb86714c0e7b6e4ad63948eb82638bff112c5d8e14a6e18d9ef1ab
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,113,0xf452ed4d,83490,70923,0xa2e6d1279c75cd0894befb9cdefb3e70ce8cae9646450def38c1bc7630c2d9b6
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,114,0x6fb003da,598831,381508,0xd6c78331e53f5ea77e842bb34fb8aa9d989207a83fee8f347812b49b5cb86a27
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,115,0xf452ed4d,83450,70887,0xa339c77545e2795a3e8c41c18b2436b06ed880cb459d28c3a638e56da6cbedfd
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,116,0x6fb003da,536268,498692,0x02b46f1f17a71fec57c6f10914b9c2cae2465de1b0ad7365e93bb2f9827cccdb
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,117,0x6fb003da,604246,563394,0xb6fd1b41b4e80746e876f61f7fa28511ccb14b564f4e91ac50a32c4cb348f5e7
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,118,0x64778c1f,119400,90539,0x612ae2cc58aa43a5e1eb1267fe85075b7bb0c02fa93835734d054e94b7ce70b7
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,119,0xf452ed4d,83490,70923,0x109e634ccc237b0981f2f59928db4d86908e8c7267af0428bd34f4caad0935fc
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,120,0x6fb003da,620483,395109,0xb65aa7a63d4d8284c7ce9b1ca830a94d8da40775a4c994834c051be3ca68ff7f
137,0x1396f41d89b96eaf29a7ef9ee01ad36e452235ae,121,0x6fb003da,660065,618261,0xe44adc0e6c9b6945ce03f1030b55ab060423f145fefda807586ba70e591f3aec
